age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
43;8;1;2;2;1205;1;2;1;6;may;769;2;-1;0;1;2
32;11;3;2;2;0;1;1;1;6;may;135;3;-1;0;1;2
40;1;3;2;2;263;1;2;1;6;may;231;1;-1;0;1;2
38;1;1;2;2;1;2;2;1;6;may;76;1;-1;0;1;2
34;8;1;2;2;283;2;1;1;6;may;199;1;-1;0;1;2
47;8;1;3;2;206;1;2;1;6;may;152;1;-1;0;1;2
42;5;1;3;2;17;1;2;1;6;may;124;1;-1;0;1;2
48;11;1;2;2;141;1;1;1;6;may;424;1;-1;0;1;2
29;9;3;4;2;16;1;2;1;6;may;43;1;-1;0;1;2
50;12;1;2;2;206;1;2;1;6;may;154;1;-1;0;1;2
52;11;1;1;2;7;2;2;1;6;may;203;2;-1;0;1;2
50;4;1;4;2;0;2;2;1;6;may;326;1;-1;0;1;2
58;10;1;4;2;0;2;2;1;6;may;393;1;-1;0;1;2
46;8;2;3;2;1927;1;2;1;6;may;241;3;-1;0;1;2
38;11;1;2;2;284;1;2;1;6;may;483;1;-1;0;1;2
46;8;1;2;2;1660;1;2;1;6;may;259;1;-1;0;1;2
32;12;3;2;2;406;1;2;1;6;may;227;1;-1;0;1;2
51;8;1;3;2;230;1;2;1;6;may;673;1;-1;0;1;2
39;1;3;2;2;-25;1;2;1;6;may;576;1;-1;0;1;2
48;1;1;2;2;182;1;2;1;6;may;180;2;-1;0;1;2
36;6;1;4;2;1169;1;2;1;6;may;168;2;-1;0;1;2
34;1;2;2;2;67;1;2;1;6;may;90;1;-1;0;1;2
40;11;1;2;2;77;2;2;1;6;may;505;1;-1;0;1;2
43;3;1;2;2;0;1;2;1;6;may;245;1;-1;0;1;2
52;8;2;3;2;55;1;1;1;6;may;186;1;-1;0;1;2
33;11;1;2;1;72;1;2;1;6;may;623;1;-1;0;1;2
49;4;3;4;2;163;1;2;1;6;may;496;3;-1;0;1;2
32;4;3;4;2;151;1;2;1;6;may;118;1;-1;0;1;2
39;1;3;2;2;113;1;2;1;6;may;342;1;-1;0;1;2
40;8;1;2;2;0;1;2;1;6;may;225;1;-1;0;1;2
38;11;3;4;2;9;1;2;1;6;may;185;3;-1;0;1;2
43;4;1;2;2;375;1;2;1;6;may;196;2;-1;0;1;2
39;12;1;2;2;1142;1;2;1;6;may;276;1;-1;0;1;2
54;8;1;3;2;2102;1;2;1;6;may;76;1;-1;0;1;2
38;11;3;4;2;4325;1;2;1;6;may;87;1;-1;0;1;2
40;8;1;2;2;217;1;2;1;6;may;195;1;-1;0;1;2
55;1;1;2;2;131;1;2;1;6;may;744;1;-1;0;1;2
42;4;1;4;2;1680;1;2;1;6;may;765;1;-1;0;1;2
39;8;1;2;2;0;1;2;1;6;may;262;1;-1;0;1;2
40;8;1;3;2;46;1;2;1;6;may;119;1;-1;0;1;2
32;8;1;2;2;320;1;2;1;6;may;198;2;-1;0;1;2
55;1;1;2;2;183;1;2;1;6;may;150;1;-1;0;1;2
45;8;1;2;2;39;2;2;1;6;may;241;1;-1;0;1;2
35;4;3;4;2;560;1;2;1;6;may;181;1;-1;0;1;2
58;11;2;2;2;469;2;2;1;6;may;196;1;-1;0;1;2
35;1;1;2;2;530;1;2;1;6;may;149;1;-1;0;1;2
49;12;1;3;2;61;1;2;1;6;may;246;1;-1;0;1;2
34;11;3;4;2;242;1;2;1;6;may;112;1;-1;0;1;2
36;8;1;2;2;139;1;2;1;6;may;309;2;-1;0;1;2
24;9;3;2;2;0;1;2;1;6;may;278;1;-1;0;1;2
34;11;1;2;2;367;1;2;1;6;may;140;1;-1;0;1;2
51;1;2;2;2;228;1;2;1;6;may;136;1;-1;0;1;2
39;11;3;1;2;45248;1;2;1;6;may;1623;1;-1;0;1;1
50;9;1;1;2;-84;1;2;1;6;may;101;1;-1;0;1;2
32;12;3;2;2;310;1;2;1;6;may;144;1;-1;0;1;2
42;8;1;1;2;132;1;2;1;6;may;238;1;-1;0;1;2
50;11;1;2;2;797;1;2;1;6;may;354;1;-1;0;1;2
40;12;1;2;2;71;2;2;1;6;may;79;1;-1;0;1;2
46;4;2;1;2;2;1;2;1;6;may;187;1;-1;0;1;2
37;4;1;4;2;231;1;1;1;6;may;451;2;-1;0;1;2
34;8;1;2;2;270;1;1;1;6;may;159;1;-1;0;1;2
44;8;1;2;2;274;1;1;1;6;may;409;1;-1;0;1;2
40;1;3;2;2;-109;1;1;1;6;may;170;1;-1;0;1;2
37;11;1;2;2;1;1;2;1;6;may;608;1;-1;0;1;1
33;8;3;2;1;-60;2;2;1;6;may;243;1;-1;0;1;2
35;8;1;2;2;89;1;2;1;6;may;145;2;-1;0;1;2
58;8;2;2;2;-11;2;2;1;6;may;112;1;-1;0;1;2
39;8;1;3;2;0;1;2;1;6;may;262;2;-1;0;1;2
43;8;1;2;2;-509;1;2;1;6;may;124;1;-1;0;1;2
39;3;1;3;2;408;1;2;1;6;may;53;1;-1;0;1;2
36;12;3;3;2;58;1;2;1;6;may;134;1;-1;0;1;2
57;10;3;2;2;1640;2;1;1;6;may;204;4;-1;0;1;2
36;1;3;2;2;20;1;2;1;6;may;186;1;-1;0;1;2
50;8;1;3;2;71;1;2;1;6;may;678;1;-1;0;1;2
55;8;1;2;2;52;1;2;1;6;may;182;1;-1;0;1;2
44;9;1;4;2;292;1;2;1;6;may;162;1;-1;0;1;2
44;12;2;2;2;424;1;2;1;6;may;27;1;-1;0;1;2
39;5;3;3;2;109;1;2;1;6;may;699;3;-1;0;1;2
46;8;1;1;2;1044;1;2;1;6;may;43;1;-1;0;1;2
39;8;1;2;2;983;1;2;1;6;may;97;1;-1;0;1;2
34;1;1;2;2;869;2;2;1;6;may;1677;1;-1;0;1;1
40;8;1;3;2;668;1;2;1;6;may;283;2;-1;0;1;2
50;4;1;4;2;964;1;2;1;6;may;323;1;-1;0;1;2
31;4;3;2;2;301;1;2;1;6;may;82;1;-1;0;1;2
37;1;3;2;2;140;1;2;1;6;may;310;1;-1;0;1;2
39;4;3;2;2;1877;1;2;1;6;may;185;1;-1;0;1;2
51;8;1;3;2;1127;1;2;1;6;may;47;1;-1;0;1;2
41;11;1;2;2;871;1;2;1;6;may;145;1;-1;0;1;2
41;11;1;2;2;767;1;1;1;6;may;204;1;-1;0;1;2
43;8;1;2;2;0;2;2;1;6;may;187;1;-1;0;1;2
30;12;3;2;2;209;1;2;1;6;may;30;2;-1;0;1;2
54;4;2;3;2;0;2;2;1;6;may;472;1;-1;0;1;2
43;8;2;2;2;110;1;1;1;6;may;448;1;-1;0;1;2
59;4;2;4;2;-76;1;1;1;6;may;264;1;-1;0;1;2
47;11;1;1;2;178;1;2;1;6;may;169;1;-1;0;1;2
40;8;1;3;2;-66;1;2;1;6;may;288;1;-1;0;1;2
32;11;1;2;2;0;1;2;1;6;may;176;2;-1;0;1;2
29;8;1;2;2;1;1;2;1;6;may;215;1;-1;0;1;2
36;8;1;2;2;0;1;2;1;6;may;337;1;-1;0;1;2
55;3;1;4;2;5345;2;2;1;6;may;278;1;-1;0;1;2
30;8;2;2;2;-209;1;2;1;6;may;188;2;-1;0;1;2
39;1;3;2;2;0;1;2;1;6;may;174;2;-1;0;1;2
39;8;2;2;2;42;1;2;1;6;may;226;2;-1;0;1;2
50;8;2;2;2;41;1;2;1;6;may;190;1;-1;0;1;2
44;8;1;2;2;-99;1;2;1;6;may;111;2;-1;0;1;2
37;11;3;2;2;17;1;2;1;6;may;164;1;-1;0;1;2
46;1;1;3;2;276;1;1;1;6;may;157;2;-1;0;1;2
32;11;3;1;2;-170;2;2;1;6;may;46;1;-1;0;1;2
37;4;3;4;2;230;1;1;1;6;may;374;1;-1;0;1;2
29;8;1;2;2;9;1;2;1;6;may;349;1;-1;0;1;2
41;8;1;2;2;946;1;2;1;6;may;325;1;-1;0;1;2
45;8;1;3;2;1297;1;2;1;6;may;233;2;-1;0;1;2
57;10;2;2;2;-331;1;2;1;6;may;531;1;-1;0;1;2
48;8;3;2;2;44;1;2;1;6;may;153;1;-1;0;1;2
60;10;1;2;1;15;2;2;1;6;may;80;1;-1;0;1;2
26;1;3;2;2;712;1;2;1;6;may;232;1;-1;0;1;2
58;10;1;2;2;5435;1;2;1;6;may;118;1;-1;0;1;2
34;1;1;2;2;507;1;2;1;6;may;190;1;-1;0;1;2
55;3;2;2;2;387;1;2;1;6;may;918;1;-1;0;1;1
41;8;1;3;2;0;1;1;1;6;may;238;1;-1;0;1;2
50;4;2;2;2;1716;1;2;1;6;may;82;1;-1;0;1;2
49;6;1;2;2;167;1;1;1;6;may;198;3;-1;0;1;2
44;1;1;1;2;40;2;1;1;6;may;160;2;-1;0;1;2
44;8;1;3;2;148;1;2;1;6;may;211;1;-1;0;1;2
31;11;1;2;2;17;1;1;1;6;may;120;1;-1;0;1;2
34;8;3;4;2;1011;1;2;1;6;may;136;1;-1;0;1;2
46;4;3;1;2;1527;1;2;1;6;may;269;1;-1;0;1;2
42;4;1;4;2;744;2;2;1;6;may;157;1;-1;0;1;2
52;1;1;2;2;484;1;2;1;6;may;128;1;-1;0;1;2
29;4;3;4;2;0;1;2;1;6;may;211;1;-1;0;1;2
53;10;1;3;2;136;1;2;1;6;may;267;2;-1;0;1;2
43;8;1;2;2;1335;1;2;1;6;may;371;2;-1;0;1;2
38;4;1;2;2;517;1;2;1;6;may;288;2;-1;0;1;2
46;4;1;4;2;459;1;2;1;6;may;221;1;-1;0;1;2
48;4;2;1;2;549;1;2;1;6;may;427;1;-1;0;1;2
30;1;2;2;2;83;1;1;1;6;may;310;1;-1;0;1;2
44;8;1;3;2;213;2;2;1;6;may;158;1;-1;0;1;2
31;5;1;3;2;203;1;2;1;6;may;604;3;-1;0;1;2
42;12;3;2;2;518;1;2;1;6;may;198;1;-1;0;1;2
40;4;3;4;2;3877;1;2;1;6;may;145;1;-1;0;1;2
52;1;1;2;2;1236;1;2;1;6;may;247;1;-1;0;1;2
45;8;2;2;2;756;1;2;1;6;may;179;2;-1;0;1;2
48;8;1;2;2;157;1;2;1;6;may;73;1;-1;0;1;2
45;8;1;3;2;-66;1;2;1;6;may;263;2;-1;0;1;2
34;8;1;1;2;245;1;2;1;6;may;13;1;-1;0;1;2
34;8;1;3;2;-144;1;2;1;6;may;79;2;-1;0;1;2
46;8;1;2;2;71;1;2;1;6;may;416;1;-1;0;1;2
49;12;2;2;2;505;1;2;1;6;may;162;1;-1;0;1;2
50;11;1;3;2;249;1;2;1;6;may;129;1;-1;0;1;2
34;1;3;2;2;0;1;2;1;6;may;150;1;-1;0;1;2
40;3;3;2;2;11;1;2;1;6;may;43;1;-1;0;1;2
36;1;1;2;2;639;1;2;1;6;may;191;1;-1;0;1;2
59;8;2;1;2;124;1;2;1;6;may;26;1;-1;0;1;2
45;8;1;2;2;82;1;2;1;6;may;250;1;-1;0;1;2
36;9;1;4;2;107;1;2;1;6;may;146;1;-1;0;1;2
56;12;1;2;2;473;1;2;1;6;may;416;1;-1;0;1;2
42;12;2;2;2;372;1;1;1;6;may;121;2;-1;0;1;2
30;1;1;2;2;46;1;2;1;6;may;114;2;-1;0;1;2
30;7;3;4;2;34;1;2;1;6;may;289;1;-1;0;1;2
47;9;1;1;2;935;1;2;1;6;may;225;1;-1;0;1;2
33;8;1;2;2;-10;1;2;1;6;may;123;1;-1;0;1;2
36;1;1;2;2;-106;1;2;1;6;may;130;2;-1;0;1;2
39;12;2;3;2;471;1;2;1;6;may;161;2;-1;0;1;2
56;1;2;2;2;778;1;2;1;6;may;149;2;-1;0;1;2
39;8;2;1;2;170;1;2;1;6;may;268;2;-1;0;1;2
42;11;1;2;2;315;1;2;1;6;may;259;2;-1;0;1;2
52;8;1;2;2;3165;2;2;1;6;may;26;1;-1;0;1;2
36;1;2;2;2;131;1;2;1;6;may;153;1;-1;0;1;2
35;6;1;2;1;204;1;2;1;6;may;424;2;-1;0;1;2
47;11;1;2;2;83;1;2;1;6;may;179;2;-1;0;1;2
59;12;2;2;2;0;1;1;1;6;may;97;1;-1;0;1;2
57;8;1;3;2;5431;1;1;1;6;may;383;1;-1;0;1;2
38;4;1;1;2;1759;1;2;1;6;may;440;1;-1;0;1;2
46;3;1;2;2;-125;1;2;1;6;may;23;1;-1;0;1;2
34;8;1;2;2;0;2;2;1;6;may;195;1;-1;0;1;2
28;12;3;2;2;5090;1;2;1;6;may;1297;3;-1;0;1;1
38;11;1;1;2;573;1;2;1;6;may;87;1;-1;0;1;2
56;8;1;2;2;1602;1;2;1;6;may;427;1;-1;0;1;2
41;8;3;3;1;-137;1;1;1;6;may;189;1;-1;0;1;2
52;11;1;1;2;0;2;2;1;6;may;195;1;-1;0;1;2
54;12;1;2;2;193;2;2;1;6;may;179;1;-1;0;1;2
61;10;1;2;2;195;1;1;1;6;may;179;1;-1;0;1;2
53;6;1;2;2;288;2;2;1;6;may;69;1;-1;0;1;2
47;11;1;2;2;19;1;2;1;6;may;105;2;-1;0;1;2
53;8;1;3;2;25;1;2;1;6;may;266;3;-1;0;1;2
46;12;1;2;2;216;1;2;1;6;may;524;2;-1;0;1;2
39;8;2;3;2;190;1;1;1;6;may;96;2;-1;0;1;2
56;11;2;2;2;99;1;2;1;6;may;155;2;-1;0;1;2
55;12;2;3;2;2298;1;2;1;6;may;162;2;-1;0;1;2
44;4;1;4;2;17;1;2;1;6;may;352;2;-1;0;1;2
37;11;1;3;2;0;1;2;1;6;may;76;4;-1;0;1;2
35;8;1;3;2;0;1;2;1;6;may;154;2;-1;0;1;2
55;8;1;2;2;840;1;2;1;6;may;310;2;-1;0;1;2
37;12;1;2;2;358;1;2;1;6;may;390;3;-1;0;1;2
30;11;3;2;2;0;1;2;1;6;may;369;1;-1;0;1;2
37;8;1;3;2;-325;1;1;1;6;may;112;2;-1;0;1;2
36;11;3;2;2;-15;1;2;1;6;may;341;3;-1;0;1;2
38;11;1;2;2;581;1;2;1;6;may;79;1;-1;0;1;2
41;1;2;3;2;4070;1;2;1;6;may;140;2;-1;0;1;2
48;10;1;2;2;74;2;1;1;6;may;315;1;-1;0;1;2
55;12;2;2;2;141;1;2;1;6;may;262;2;-1;0;1;2
28;12;2;2;2;89;2;2;1;6;may;174;2;-1;0;1;2
54;12;1;2;1;0;1;2;1;6;may;138;3;-1;0;1;2
30;8;1;2;2;450;2;2;1;6;may;526;2;-1;0;1;2
48;11;1;4;2;310;2;2;1;6;may;135;1;-1;0;1;2
31;9;1;2;2;0;1;2;1;6;may;36;5;-1;0;1;2
38;8;1;2;2;384;1;2;1;6;may;1906;3;-1;0;1;2
37;8;1;2;2;395;1;2;1;6;may;219;2;-1;0;1;2
37;12;3;1;2;-118;1;2;1;6;may;147;2;-1;0;1;2
56;8;1;3;2;5;1;1;1;6;may;407;2;-1;0;1;2
51;8;1;2;2;50;1;1;1;6;may;121;1;-1;0;1;2
39;8;1;2;2;285;1;1;1;6;may;209;1;-1;0;1;2
49;11;1;1;2;15;2;2;1;6;may;92;2;-1;0;1;2
51;8;1;3;2;653;1;1;1;6;may;208;1;-1;0;1;2
43;9;1;2;2;918;1;2;1;6;may;193;1;-1;0;1;2
32;12;1;2;2;243;1;1;1;6;may;144;1;-1;0;1;2
29;11;3;4;2;405;1;2;1;6;may;65;1;-1;0;1;2
48;4;2;4;2;1328;1;2;1;6;may;339;1;-1;0;1;2
55;12;1;3;2;255;1;2;1;6;may;285;1;-1;0;1;2
53;8;1;2;2;3397;1;2;1;6;may;231;1;-1;0;1;2
47;11;1;1;2;2106;1;2;1;6;may;168;1;-1;0;1;2
39;4;1;4;2;2877;1;2;1;6;may;278;1;-1;0;1;2
31;8;3;4;2;60;1;1;1;6;may;389;1;-1;0;1;2
39;8;1;3;2;2226;1;2;1;6;may;158;1;-1;0;1;2
40;8;1;3;2;2880;1;2;1;6;may;145;2;-1;0;1;2
40;11;3;1;2;-5;1;2;1;6;may;78;2;-1;0;1;2
48;11;1;2;2;147;2;2;1;6;may;142;3;-1;0;1;2
33;11;2;2;2;7;1;1;1;6;may;87;1;-1;0;1;2
40;11;1;2;2;109;1;2;1;6;may;147;2;-1;0;1;2
59;10;1;3;2;-119;1;2;1;6;may;289;1;-1;0;1;2
30;11;1;2;2;484;1;2;1;6;may;703;1;-1;0;1;1
31;4;3;4;2;1852;1;2;1;6;may;170;3;-1;0;1;2
35;3;1;2;2;533;1;2;1;6;may;802;1;-1;0;1;2
54;11;2;2;2;21;1;2;1;6;may;381;2;-1;0;1;2
34;1;3;1;2;2434;1;2;1;6;may;218;4;-1;0;1;2
32;11;1;2;2;90;1;1;1;6;may;57;2;-1;0;1;2
56;1;2;1;2;4246;1;2;1;6;may;304;2;-1;0;1;2
32;1;3;4;2;395;1;2;1;6;may;241;3;-1;0;1;2
42;8;1;3;2;15;1;2;1;6;may;230;1;-1;0;1;2
33;12;1;4;2;85;2;2;1;6;may;262;3;-1;0;1;2
52;6;1;4;2;-184;1;1;1;6;may;392;2;-1;0;1;2
52;12;1;2;2;660;2;2;1;6;may;201;2;-1;0;1;2
52;8;2;3;1;-183;1;2;1;6;may;145;1;-1;0;1;2
30;3;2;2;2;1144;1;2;1;6;may;252;1;-1;0;1;2
44;12;2;2;2;1;1;2;1;6;may;235;4;-1;0;1;2
35;1;1;2;2;69;1;1;1;6;may;235;2;-1;0;1;2
55;4;3;2;2;220;1;2;1;6;may;328;2;-1;0;1;2
33;8;1;3;2;332;1;2;1;6;may;116;2;-1;0;1;2
37;8;3;2;2;240;1;2;1;6;may;246;1;-1;0;1;2
42;11;3;2;2;0;1;2;1;6;may;293;1;-1;0;1;2
43;3;1;2;2;0;1;2;1;6;may;37;2;-1;0;1;2
38;6;1;4;2;898;1;2;1;6;may;132;2;-1;0;1;2
37;11;1;2;2;123;1;1;1;6;may;530;2;-1;0;1;2
31;7;3;2;2;252;1;2;1;6;may;175;3;-1;0;1;2
41;4;1;4;2;65;1;2;1;6;may;524;2;-1;0;1;2
41;11;1;2;2;-366;1;1;1;6;may;29;3;-1;0;1;2
29;7;3;2;2;209;1;2;1;6;may;311;2;-1;0;1;2
38;1;3;2;2;221;1;2;1;6;may;211;2;-1;0;1;2
44;9;2;4;2;4;1;2;1;6;may;312;3;-1;0;1;2
39;1;1;2;2;104;1;2;1;6;may;412;1;-1;0;1;2
28;11;3;2;2;312;1;2;1;6;may;392;1;-1;0;1;2
33;8;1;2;2;-349;1;2;1;6;may;191;1;-1;0;1;2
41;12;1;1;2;4;2;2;1;6;may;284;2;-1;0;1;2
40;8;1;3;2;-322;1;1;1;6;may;144;1;-1;0;1;2
29;1;1;2;2;-150;1;2;1;6;may;328;1;-1;0;1;2
38;4;1;1;2;1349;1;2;1;6;may;100;1;-1;0;1;2
32;1;1;4;2;281;1;2;1;6;may;226;1;-1;0;1;2
45;12;1;2;2;1259;1;2;1;6;may;507;1;-1;0;1;2
33;1;3;2;2;101;1;2;1;6;may;392;1;-1;0;1;2
34;8;1;2;2;848;1;2;1;6;may;684;2;-1;0;1;2
41;6;1;1;2;89;1;2;1;6;may;333;2;-1;0;1;2
41;8;1;2;2;140;1;2;1;6;may;311;3;-1;0;1;2
35;1;3;2;2;148;1;2;1;6;may;128;2;-1;0;1;2
40;11;3;2;2;200;1;2;1;6;may;322;2;-1;0;1;2
60;9;1;3;2;46;1;2;1;6;may;202;4;-1;0;1;2
47;12;2;2;2;201;1;2;1;6;may;92;2;-1;0;1;2
46;8;1;3;2;530;1;2;1;6;may;739;3;-1;0;1;2
31;8;3;2;2;0;1;2;1;6;may;273;2;-1;0;1;2
49;9;1;2;2;1;1;2;1;6;may;260;3;-1;0;1;2
29;8;1;2;2;43;1;2;1;6;may;268;2;-1;0;1;2
31;4;3;4;2;-173;1;2;1;6;may;396;2;-1;0;1;2
38;4;1;4;2;389;1;2;1;6;may;262;1;-1;0;1;2
37;8;1;3;2;215;1;1;1;6;may;308;3;-1;0;1;2
35;11;1;2;2;-131;1;2;1;6;may;467;2;-1;0;1;2
31;4;3;2;2;783;1;2;1;6;may;320;1;-1;0;1;2
41;1;1;2;2;0;1;2;1;6;may;160;3;-1;0;1;2
46;12;1;1;2;80;1;2;1;6;may;245;2;-1;0;1;2
40;12;2;2;2;105;1;2;1;6;may;189;2;-1;0;1;2
29;1;1;2;2;182;1;1;1;6;may;477;1;-1;0;1;2
49;1;1;2;2;82;1;2;1;6;may;310;1;-1;0;1;2
42;4;1;4;2;0;1;2;1;6;may;65;3;-1;0;1;2
54;12;1;2;2;510;1;2;1;6;may;196;2;-1;0;1;2
40;4;3;4;2;242;1;2;1;6;may;221;2;-1;0;1;2
53;1;1;2;2;244;1;1;1;6;may;197;2;-1;0;1;2
49;4;1;4;2;92;1;2;1;6;may;221;2;-1;0;1;2
40;8;1;3;1;0;1;2;1;6;may;64;2;-1;0;1;2
29;7;3;2;2;948;1;2;1;6;may;75;2;-1;0;1;2
36;8;1;3;2;23;1;2;1;6;may;400;2;-1;0;1;2
37;11;1;2;2;710;1;2;1;6;may;378;3;-1;0;1;2
39;12;1;2;2;1205;1;2;1;6;may;118;2;-1;0;1;2
36;11;1;2;2;368;1;1;1;6;may;1597;2;-1;0;1;1
44;6;1;4;2;1631;1;2;1;6;may;346;2;-1;0;1;2
40;1;1;2;2;6;1;2;1;6;may;60;3;-1;0;1;2
49;8;1;2;2;26;1;2;1;6;may;276;2;-1;0;1;2
30;11;3;1;2;-48;1;2;1;6;may;152;2;-1;0;1;2
57;4;1;4;2;2142;1;2;1;6;may;251;3;-1;0;1;2
24;12;3;2;2;77;1;1;1;6;may;390;2;-1;0;1;2
46;8;1;1;2;401;1;2;1;6;may;306;2;-1;0;1;2
33;1;1;2;2;21;2;2;1;6;may;189;3;-1;0;1;2
43;12;2;2;2;0;1;2;1;6;may;125;2;-1;0;1;2
43;1;3;2;2;-497;1;2;1;6;may;234;2;-1;0;1;2
40;8;2;3;2;369;2;2;1;6;may;79;2;-1;0;1;2
44;11;3;1;2;78;1;2;1;6;may;13;6;-1;0;1;2
35;11;3;4;2;226;1;1;1;6;may;283;3;-1;0;1;2
47;11;1;2;2;503;1;2;1;6;may;109;2;-1;0;1;2
33;8;1;2;2;372;1;2;1;6;may;132;2;-1;0;1;2
31;1;1;2;2;0;1;1;1;6;may;144;2;-1;0;1;2
40;8;2;2;2;0;1;2;1;6;may;121;2;-1;0;1;2
36;6;1;4;2;125;1;2;1;6;may;95;3;-1;0;1;2
56;10;2;3;2;4;1;2;1;6;may;31;3;-1;0;1;2
40;1;3;1;2;419;1;2;1;6;may;112;3;-1;0;1;2
41;1;2;2;2;322;1;2;1;6;may;87;4;-1;0;1;2
53;10;1;2;2;303;1;2;1;6;may;593;2;-1;0;1;2
39;8;1;2;2;607;1;2;1;6;may;99;2;-1;0;1;2
44;8;2;2;2;579;1;2;1;6;may;198;2;-1;0;1;2
38;1;1;2;2;3047;1;2;1;6;may;285;2;-1;0;1;2
54;11;2;2;2;83;1;2;1;6;may;190;3;-1;0;1;2
58;4;1;4;2;68;1;2;1;6;may;172;5;-1;0;1;2
52;8;1;3;2;58;1;2;1;6;may;213;3;-1;0;1;2
28;1;3;2;2;251;1;2;1;6;may;178;2;-1;0;1;2
36;8;1;2;2;688;1;2;1;6;may;174;2;-1;0;1;2
60;10;1;3;2;364;1;2;1;6;may;631;2;-1;0;1;2
42;12;2;2;2;55;1;2;1;6;may;176;5;-1;0;1;2
42;1;1;2;2;101;1;2;1;6;may;32;3;-1;0;1;2
44;4;1;4;2;105;1;2;1;6;may;1529;2;-1;0;1;2
51;8;2;3;2;325;1;2;1;6;may;254;2;-1;0;1;2
49;8;1;3;2;198;1;2;1;6;may;200;2;-1;0;1;2
47;6;1;1;2;209;1;2;1;6;may;135;2;-1;0;1;2
37;8;1;2;2;183;1;2;1;6;may;112;4;-1;0;1;2
34;4;1;4;2;105;1;2;1;6;may;314;3;-1;0;1;2
35;12;1;2;2;109;1;2;1;6;may;597;3;-1;0;1;2
35;8;3;2;2;376;1;1;1;6;may;207;3;-1;0;1;2
40;8;1;3;2;-7;1;2;1;6;may;410;2;-1;0;1;2
55;11;1;2;2;0;2;2;1;6;may;160;3;-1;0;1;2
55;10;1;2;2;143;1;2;1;6;may;42;3;-1;0;1;2
35;4;3;4;2;550;1;2;1;6;may;55;2;-1;0;1;2
57;8;1;3;2;162;1;2;1;6;may;155;2;-1;0;1;2
53;4;1;4;2;115;1;2;1;6;may;336;3;-1;0;1;2
41;8;1;3;2;512;1;2;1;6;may;233;2;-1;0;1;2
57;8;1;1;2;807;1;2;1;6;may;211;2;-1;0;1;2
45;8;1;1;2;248;1;2;1;6;may;88;5;-1;0;1;2
43;8;1;3;2;1211;1;2;1;6;may;208;3;-1;0;1;2
56;9;1;1;2;7;2;2;1;6;may;305;2;-1;0;1;2
31;6;1;4;2;281;1;2;1;6;may;206;2;-1;0;1;2
37;8;3;2;2;88;1;2;1;6;may;128;2;-1;0;1;2
30;4;1;4;2;32;1;2;1;6;may;122;3;-1;0;1;2
30;1;3;2;2;115;1;2;1;6;may;66;3;-1;0;1;2
54;8;1;2;2;254;1;2;1;6;may;66;2;-1;0;1;2
36;4;1;4;2;144;1;2;1;6;may;164;2;-1;0;1;2
55;3;1;4;2;383;2;2;1;6;may;343;3;-1;0;1;2
37;1;3;2;2;569;1;1;1;6;may;126;2;-1;0;1;2
38;5;1;2;2;0;1;2;1;6;may;59;3;-1;0;1;2
48;1;1;2;2;3754;1;2;1;6;may;249;3;-1;0;1;2
55;5;2;4;2;6920;1;2;1;6;may;406;3;-1;0;1;2
59;12;1;2;2;307;1;1;1;6;may;250;7;-1;0;1;2
37;11;1;2;2;-421;1;2;1;6;may;183;5;-1;0;1;2
33;8;2;2;2;60;2;2;1;6;may;190;3;-1;0;1;2
44;8;1;3;2;67;1;2;1;6;may;220;2;-1;0;1;2
57;11;1;2;2;402;1;2;1;6;may;153;3;-1;0;1;2
30;9;3;4;2;800;2;2;1;6;may;95;2;-1;0;1;2
42;11;1;4;2;239;1;1;1;6;may;191;3;-1;0;1;2
51;8;2;2;2;421;1;2;1;6;may;216;2;-1;0;1;2
44;1;2;2;2;161;1;2;1;7;may;89;2;-1;0;1;2
46;11;1;2;1;289;2;2;1;7;may;51;3;-1;0;1;2
29;7;3;2;2;110;1;2;1;7;may;169;3;-1;0;1;2
39;8;1;3;2;245;1;2;1;7;may;148;3;-1;0;1;2
42;12;1;2;2;0;1;2;1;7;may;132;3;-1;0;1;2
50;8;1;3;2;156;1;2;1;7;may;117;3;-1;0;1;2
42;11;3;2;2;0;1;2;1;7;may;275;4;-1;0;1;2
39;1;1;2;2;20;1;2;1;7;may;124;2;-1;0;1;2
55;11;3;4;2;92;1;2;1;7;may;118;3;-1;0;1;2
46;12;1;2;2;89;1;2;1;7;may;479;2;-1;0;1;2
42;8;1;2;2;166;1;2;1;7;may;285;3;-1;0;1;2
45;4;1;4;2;103;1;2;1;7;may;35;4;-1;0;1;2
43;8;1;3;2;-454;1;2;1;7;may;322;2;-1;0;1;2
42;1;1;2;2;445;1;2;1;7;may;202;2;-1;0;1;2
30;1;1;2;2;4;2;2;1;7;may;172;8;-1;0;1;2
47;8;1;2;2;1001;1;2;1;7;may;201;4;-1;0;1;2
51;12;2;2;2;-69;1;2;1;7;may;216;3;-1;0;1;2
38;11;3;2;2;42;1;2;1;7;may;195;2;-1;0;1;2
57;11;1;1;2;1617;1;2;1;7;may;96;2;-1;0;1;2
42;4;2;4;2;221;1;2;1;7;may;720;2;-1;0;1;2
32;11;2;2;2;210;1;1;1;7;may;188;2;-1;0;1;2
46;4;1;4;2;0;2;2;1;7;may;70;2;-1;0;1;2
29;7;3;4;2;185;1;2;1;7;may;141;3;-1;0;1;2
